"Response ID","Date submitted","Last page","Start language","Token","Date started","Date last action","Please rate your impression of NICO on these scales: [Fake | Natural]","Please rate your impression of NICO on these scales: [Machinelike | Humanlike]","Please rate your impression of NICO on these scales: [Unconscious | Conscious]","Please rate your impression of NICO on these scales: [Artificial | Lifelike]","Please rate your impression of NICO on these scales: [Moving rigidly | Moving elegantly]","Please rate your impression of NICO on these scales: [Dead | Alive]","Please rate your impression of NICO on these scales: [Stagnant | Lively]","Please rate your impression of NICO on these scales: [Mechanical | Organic]","Please rate your impression of NICO on these scales: [Artificial | Lifelike]","Please rate your impression of NICO on these scales: [Inert | Interactive]","Please rate your impression of NICO on these scales: [Apathic | Responsive]","Please rate your impression of NICO on these scales: [Dislike | Like]","Please rate your impression of NICO on these scales: [Unfriendly | Friendly]","Please rate your impression of NICO on these scales: [Unkind | Kind]","Please rate your impression of NICO on these scales: [Unpleasant | Pleasant]","Please rate your impression of NICO on these scales: [Awful | Nice]","Please rate your impression of NICO on these scales: [Incompetent | Competent]","Please rate your impression of NICO on these scales: [Ignorant | Knowledgeable]","Please rate your impression of NICO on these scales: [Irresponsible | Responsible]","Please rate your impression of NICO on these scales: [Unintelligent | Intelligent]","Please rate your impression of NICO on these scales: [Foolish | Sensible]","While undergoing the game with NICO, to what extent did you experience these emotions? [Anger]","While undergoing the game with NICO, to what extent did you experience these emotions? [Wanting]","While undergoing the game with NICO, to what extent did you experience these emotions? [Dread]","While undergoing the game with NICO, to what extent did you experience these emotions? [Sad]","While undergoing the game with NICO, to what extent did you experience these emotions? [Easygoing]","While undergoing the game with NICO, to what extent did you experience these emotions? [Grossed out]","While undergoing the game with NICO, to what extent did you experience these emotions? [Happy]","While undergoing the game with NICO, to what extent did you experience these emotions? [Terror]","While undergoing the game with NICO, to what extent did you experience these emotions? [Rage]","While undergoing the game with NICO, to what extent did you experience these emotions? [Grief]","While undergoing the game with NICO, to what extent did you experience these emotions? [Nausea]","While undergoing the game with NICO, to what extent did you experience these emotions? [Anxiety]","While undergoing the game with NICO, to what extent did you experience these emotions? [Chilled out]","While undergoing the game with NICO, to what extent did you experience these emotions? [Desire]","While undergoing the game with NICO, to what extent did you experience these emotions? [Nervous]","While undergoing the game with NICO, to what extent did you experience these emotions? [Lonely]","While undergoing the game with NICO, to what extent did you experience these emotions? [Scared]","While undergoing the game with NICO, to what extent did you experience these emotions? [Mad]","While undergoing the game with NICO, to what extent did you experience these emotions? [Satisfaction]","While undergoing the game with NICO, to what extent did you experience these emotions? [Sickened]","While undergoing the game with NICO, to what extent did you experience these emotions? [Empty]","While undergoing the game with NICO, to what extent did you experience these emotions? [Craving]","While undergoing the game with NICO, to what extent did you experience these emotions? [Panic]","While undergoing the game with NICO, to what extent did you experience these emotions? [Longing]","While undergoing the game with NICO, to what extent did you experience these emotions? [Calm]","While undergoing the game with NICO, to what extent did you experience these emotions? [Fear]","While undergoing the game with NICO, to what extent did you experience these emotions? [Relaxation]","While undergoing the game with NICO, to what extent did you experience these emotions? [Revulsion]","While undergoing the game with NICO, to what extent did you experience these emotions? [Worry]","While undergoing the game with NICO, to what extent did you experience these emotions? [Enjoyment]","While undergoing the game with NICO, to what extent did you experience these emotions? [Pissed off]","While undergoing the game with NICO, to what extent did you experience these emotions? [Liking]","What feeling did you get from NICO during the game? [Emotional | Non-emotional]","What feeling did you get from NICO during the game? [Happy | Neutral]","What feeling did you get from NICO during the game? [Compassionate | Indifferent]","Do you think that NICO used a strategy during the game?","If yes, please describe the strategy that NICO used for the game.","Did you have a strategy for the game?","If yes, please describe your strategy below.","How familiar were you with negotiation games prior to the experiment? [Unfamiliar | Familiar]","What were your motivations while playing the game?","What were your motivations while playing the game? [Comment]","Did you expect NICO to keep the coins at some point?","During the 8th round, NICO changed his strategy of playing and kept the coins.  Did you trust NICO to return the coins after the 8th round? [Fully trust | Didn't Trust at all]","Do you think NICO wanted to cooperate during the game? [Agree | Disagree]","Do you think NICO wanted to maximise his earnings while playing the game? [Agree | Disagree]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [Safety First.]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [I do not take risks with my health.]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [I prefer to avoid risks.]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [I take risks regularly.]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [I really dislike not knowing what is going to happen.]","Please rate the following statements on these scales from 1 (totally disagree) to 9 (totally agree). [I usually view risks as a challenge.]","Please rate the following statement on a scale from 1 (risk avoider) to 9 (risk seeker).  I view myself as a ... [Risk avoider | Risk seeker]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [I usually trust machines until there is a reason not to.]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [For the most part, I distrust machines.]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [In general, I would rely on a machine to assist me.]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [My tendency to trust machines is high.]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [It is easy for me to trust machines to do their job.]","Please rate these statements from 1 (= Strongly disagree) to 5 (= Strongly agree) [I am likely to trust a machine event when I have little knowledge about it.]","What do you think this experiment was about?","If you have any comments regarding the experiment, please write them down below."
"11","2022-02-24 14:39:30","5","en","ThoughtprovokingTurtle","2022-02-24 14:21:30","2022-02-24 14:39:30","1","2","1","1","2","2","1","1","1","2","2","2","4","4","3","4","3","2","2","3","2","Not at all","Somewhat","Slightly","Not at all","Moderately","Slightly","Slightly","Not at all","Not at all","Not at all","Not at all","Somewhat","Slightly","Somewhat","Somewhat","Slightly","Not at all","Not at all","Somewhat","Not at all","Not at all","Not at all","Not at all","Not at all","Slightly","Not at all","Not at all","Slightly","Not at all","Slightly","Not at all","Slightly","2","2","2","Yes","test out response in the beginning (on the 8th run, as I see below), then always cooperate. Or maybe stop cooperating if I do not for multiple times in a row, but I didn't test for that.
Reduce coins if I dont cooperate, give more coins the longer I do.","Yes","slowly increase coins on stable cooperation. keep coins when they gave very many. then do not fear retaliation, but return to at least 5 after I break trust, since I consistently got them back after any 1-time-betrayal.","3","Maximising my earnings","","Yes","4","1","4","6","5","5","4","2","5","5","4","2","4","4","3","3","how fast we trust a robot avatar when it is cooperating. From the questions i can falsify my previous thesis that other participants had a nico with different strategies, so this makes even more sense.","Those eyes are creepy. Not because they look like cameras (was i being recorded? that wasn't clear. but i don't mind) - but that didn't help either; it is kind of a negative association for me. I think I barely looked nico in the eyes. him? it.
The atmosphere was quite nice, good job. The divider is janky, that was funny."
"12","2022-02-25 09:39:10","5","en","AmiableAlbatross","2022-02-25 09:26:34","2022-02-25 09:39:10","3","2","3","3","2","3","2","2","2","4","4","4","4","4","4","4","2","4","4","2","2","Not at all","Not at all","Not at all","Somewhat","Quite a bit","Not at all","Somewhat","Not at all","Not at all","Slightly","Not at all","Not at all","Slightly","Slightly","Not at all","Not at all","Not at all","Not at all","Slightly","Not at all","Quite a bit","Not at all","Not at all","Not at all","Slightly","Not at all","Not at all","Not at all","Not at all","Slightly","Not at all","Slightly","5","4","4","Yes","Trusted me with more coins when I returned the coins back but trusted me with less coins when I didn't return the coins back.","Yes","I returned the coins back when NICO entrusted me with less number of coins but kept them when NICO entrusted me with more coins. I noticed that he entrusted me with more coins when I returned them back. So my strategy was to return when less number of coins were trusted but keep them when more number of coins were trusted.","4","Maximising my earnings","","Yes","3","2","4","7","8","8","3","8","7","2","3","3","4","4","4","2","Do humans trust machines?","This was my first time taking part in a HRI experiment and my first time interacting with a humanoid robot. The experiment was conducted well."
"13","2022-02-25 10:25:25","5","en","WondrousWallaby","2022-02-25 10:13:12","2022-02-25 10:25:25","3","3","3","1","4","4","3","2","1","4","5","5","4","5","5","5","5","5","4","3","3","Slightly","Not at all","Not at all","Not at all","Very much","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Slightly","Not at all","Somewhat","Not at all","Not at all","An extreme amount","Not at all","Not at all","Somewhat","Not at all","Slightly","An extreme amount","Not at all","Very much","Not at all","Not at all","An extreme amount","Not at all","Very much","3","1","3","Yes","When I returned the coins, Nico entrusted more and more coins.
When I kept Nicos coins, Nico entrusts less coins in the next round.
When Nico kept my coins, Nico entrusts less coins in the next round","Yes","Cautiously increasing the amount of coins I give, because I thought that at a certain thershold nico would just keep the coins. This was not the case.
Furthermore: Often give the coins back, because we both gain points by that.","2","Maximising my earnings","","Yes","2","1","1","6","8","8","1","4","1","2","5","1","5","5","5","4","Trying to humainze a robot and see if humans ""fall"" for this and therefore trust the machine more",""
"14","2022-02-25 13:26:15","5","en","HonestHamster","2022-02-25 13:16:20","2022-02-25 13:26:15","2","2","3","1","2","4","4","2","1","3","3","4","4","4","4","4","3","3","2","4","4","Not at all","Not at all","Not at all","Somewhat","Very much","Not at all","An extreme amount","Not at all","Not at all","Not at all","Not at all","Slightly","Very much","Not at all","Somewhat","Somewhat","Slightly","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Quite a bit","Not at all","Not at all","Quite a bit","Slightly","Somewhat","3","2","2","Yes","Push up the stakes through cooperation and then backstab the participant with selfishness","Yes","As the amount of coins that NICO gets does not matter and clearly the rules of the game favor cooperation, I was cooperative the entire time.","4","Maximising my earnings","","No","2","1","1","3","7","5","5","3","6","4","5","2","5","5","5","5","As there was a very sudden change in NICOs strategy, I suspect the experiment was about how participants regain their trust after being stabbed in the back by a robot.","I really liked the ""this is the way"" comment given by NICO."
"15","2022-02-25 16:27:00","5","en","EducatedEagle","2022-02-25 16:18:12","2022-02-25 16:27:00","4","2","3","2","3","4","3","3","2","4","4","5","4","3","4","3","4","5","1","5","3","Very much","Slightly","Not at all","Somewhat","Moderately","Not at all","Not at all","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Slightly","Not at all","Not at all","Not at all","Not at all","Moderately","Not at all","Not at all","Not at all","Not at all","Not at all","An extreme amount","Not at all","Very much","Not at all","Not at all","Quite a bit","Not at all","An extreme amount","2","2","1","Yes","Cooperation till the end and betrayal at the end in order to maximize the profits","No","","2","Other (please specify your motivation below)","Mutual enjoyment","No","3","2","1","8","9","9","5","9","2","1","4","1","5","5","5","2","How NICO would interact with a person, while keeping a specific goal in mind",""
"16","2022-02-28 14:45:08","5","en","JoyfulJellyfish","2022-02-28 14:32:30","2022-02-28 14:45:08","1","2","3","2","2","4","3","3","3","2","2","5","5","5","5","5","2","3","3","3","5","Not at all","Not at all","Not at all","Not at all","An extreme amount","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","An extreme amount","Not at all","Very much","Not at all","Not at all","Very much","Not at all","An extreme amount","2","1","1","Yes","If I would keep the coins he entrusted to me, he would in the next round only entrust one coin or he might also react by keeping coins.
If returned coins that were entrusted he would do that too.
","Yes","I noticed that nico only distrusts me if I distrust him first. So I decided to mostly entrust him more coins than he would to me and return them. So I would have more overall. I could guess how many he would entrust to me because he didn't make big steps from 1-10.","4","Maximising my earnings","","Yes","1","2","3","6","8","2","8","1","8","7","4","2","5","4","4","4","Building Trust and Empathy with machines.","I liked nico! He seemed like a little child to me so for the most part I wanted to be fair."
"17","2022-02-28 16:33:25","5","en","RavishingRabbit","2022-02-28 16:20:56","2022-02-28 16:33:25","4","4","5","3","2","5","5","2","5","5","5","5","5","5","5","5","4","5","5","5","4","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Very much","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Not at all","Somewhat","Not at all","Not at all","Very much","Not at all","Very much","Not at all","Not at all","An extreme amount","Not at all","An extreme amount","3","1","1","Yes","NICO started with returning everything in the beginning to determine the players behavior. He noticed the patterns of players game play and played moves accordingly. However, when the player outplays NICO, NICO understands that and re-cal-liberates itself.","Yes","Noticed the NICO#s behavior in the beginning. Then led NICO to move towards the maximum number of coins, which is 10. Once reached then make NICO return them and keep all of them. However, this makes NICO move to the lowest possible number which reduces the overall score.","3","Maximising my earnings","The aim was to maximize the earnings but on the other side also to evaluate how NICO performs when the strategy is changed in between the game.","Yes","1","1","3","9","9","5","7","2","7","6","4","1","4","3","4","4","",""
"18","2022-03-02 13:33:49","5","en","BreathtakingBeaver","2022-03-02 13:20:10","2022-03-02 13:33:49","4","2","4","3","3","4","4","3","3","4","4","4","4","3","5","4","3","3","3","4","3","Not at all","Quite a bit","Somewhat","Slightly","Very much","Moderately","Somewhat","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Slightly","Not at all","Slightly","Not at all","Not at all","Moderately","Not at all","Not at all","Not at all","Not at all","Slightly","Somewhat","Not at all","Quite a bit","Not at all","Not at all","Quite a bit","Not at all","Somewhat","2","2","2","No","","Yes","for larger coins, i tried to keep.","1","Maximising my earnings","","Yes","4","2","3","9","7","5","7","4","5","5","4","2","4","4","4","4","initially i thought its more about robotic manipulation but later i realized there are few things related to strategy and planning.  i assumed Nico would be examing my moves and will react accordingly for its later moves.",""
"19","2022-03-02 14:30:24","5","en","MovingMole","2022-03-02 14:21:36","2022-03-02 14:30:24","3","4","3","3","2","4","3","3","3","3","4","5","5","5","4","5","5","5","5","5","5","Not at all","Somewhat","Not at all","Slightly","Quite a bit","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Slightly","Slightly","Slightly","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Quite a bit","Not at all","Slightly","Moderately","Not at all","Quite a bit","4","4","2","Yes","Nico first checked whether or not the player was cooperative. After they realized that I was trying to be cooperative, the also started to be more cooperative.","Yes","I used the same strategy as I believe Nico has used.","1","Maximising my earnings","","No","3","1","2","2","2","1","8","2","5","2","5","1","5","5","5","4","The experiment was about testing how cooperative robots can or should be when faced with a trustful or distrustful human counterpart. It might also be about seeing which kind of person tends to be more or less cooperative when facing a robot.",""
"20","2022-03-02 15:43:35","5","en","StupendousSeahorse","2022-03-02 15:20:02","2022-03-02 15:43:35","3","2","2","2","2","1","2","1","2","3","2","2","4","4","4","4","3","4","3","4","4","Not at all","Quite a bit","Quite a bit","Slightly","Quite a bit","Somewhat","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Moderately","Not at all","Slightly","Not at all","Somewhat","Not at all","Quite a bit","Not at all","Not at all","Not at all","Somewhat","Not at all","Somewhat","Moderately","Quite a bit","Somewhat","Not at all","Quite a bit","Not at all","Moderately","4","4","2","Yes","if i keep the coins, he doesn't trust me so many coins in the next round. 
when i return the coins, he gives me more coins in the next round. 
the more often i return the coins to him the more often he also returns them to me. Even though i don't return the coint for some rounds. ","Yes","give him as much coin as possible to get so many coins as possible and return his coins.","1","Maximising my earnings","even though i started to play a bit around after a few rounds. ","Yes","2","1","1","2","2","2","8","5","5","2","3","3","5","4","4","4","Programming the Machine to maximize its own profit maybe. or to let me win the game and let me feel good about it.",""
"21","2022-03-02 17:34:38","5","en","TechnologicalTapir","2022-03-02 17:22:16","2022-03-02 17:34:38","3","3","2","2","2","2","3","2","3","2","2","4","4","4","4","4","3","3","3","2","3","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Somewhat","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Very much","Not at all","Not at all","Somewhat","Not at all","Somewhat","4","5","4","No","","No","","5","Maximising my earnings","","No","2","2","5","9","9","5","3","3","6","5","1","2","1","1","1","1","Trusting NICO",""
"22","2022-03-03 09:23:52","5","en","FastpacedFox","2022-03-03 09:14:25","2022-03-03 09:23:52","1","1","1","1","1","1","2","1","1","2","2","1","3","3","2","3","3","4","3","1","3","Not at all","Not at all","Not at all","Not at all","Slightly","Not at all","Not at all","Not at all","Not at all","Somewhat","Not at all","Not at all","Quite a bit","Slightly","Slightly","Moderately","Not at all","Not at all","Not at all","Not at all","Somewhat","Not at all","Slightly","Not at all","An extreme amount","Not at all","An extreme amount","Not at all","Slightly","Not at all","Not at all","Not at all","2","2","3","Yes","Well its a computer so it probably is saving the players decisions and making the next move based on the database of the previous movements of the player with an programmed if-statement. ","Yes","Starting with return and keep movements to see how the program will respond and afterwards just return 10 points to get an return from the program to. ","5","Maximising my earnings","","Yes","5","5","5","1","1","1","9","1","7","7","1","3","3","1","1","1","Something about the interaction between a person and a machine and to see if there is a difference between human to human and human to machine interaction - maybe. 

Could also be just a bunch of students forced  by the university to have a project .",""
"23","2022-03-03 11:38:23","5","en","SincereSwan","2022-03-03 11:28:23","2022-03-03 11:38:23","3","4","4","3","3","3","3","3","4","4","3","5","5","5","5","5","3","4","4","3","3","Not at all","Somewhat","Not at all","Slightly","Slightly","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Somewhat","Moderately","Not at all","Slightly","Not at all","Not at all","Moderately","Not at all","Not at all","Not at all","Not at all","Not at all","Moderately","Not at all","Somewhat","Not at all","Not at all","Not at all","Not at all","Very much","4","4","3","Yes","started to pick low values and returned them when I picked considerably greater values.","Yes","I just copied nico's strategy and picked small values and returned them.","2","Maximising my earnings","","No","2","4","3","7","6","6","4","4","3","3","4","2","5","5","4","3","decisions, having miximize amount or trust not sure",""
"24","2022-03-03 14:34:27","5","en","SuperSquirrel","2022-03-03 14:20:42","2022-03-03 14:34:27","3","3","4","3","4","4","4","3","4","5","5","5","5","5","5","5","3","3","5","4","4","Not at all","Very much","Not at all","Not at all","Slightly","Not at all","Very much","Not at all","Not at all","Not at all","Somewhat","Not at all","Somewhat","Quite a bit","Moderately","Not at all","Not at all","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Quite a bit","Quite a bit","Not at all","Very much","Not at all","Not at all","Very much","Not at all","Quite a bit","3","2","2","Yes","maybe suitable for kind or teenagers","No","","4","Maximising my earnings","","Yes","2","2","1","6","4","5","5","4","8","5","2","2","5","4","5","2","It is fun.","The decoration of Nico should be more adorable. And personally i don't like to be in dark room during experiment."
"25","2022-03-03 16:25:38","5","en","FavorableFrog","2022-03-03 16:19:57","2022-03-03 16:25:38","3","3","3","3","2","3","3","2","3","3","3","4","4","3","4","4","2","2","3","2","3","Slightly","Slightly","Slightly","Slightly","Moderately","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Slightly","Not at all","Slightly","Not at all","Not at all","Moderately","Not at all","Slightly","Not at all","Not at all","Not at all","Moderately","Not at all","Moderately","Not at all","Not at all","Quite a bit","Not at all","Quite a bit","3","2","3","Yes","Raising his bets if I return, then randomly keep after half the game","Yes","increase bets if NICO returns, then try to slowly re-establish trust after NICO has kept coins","3","Maximising my earnings","Coins did not mean anything, since I did not win real money","Yes","4","1","1","6","6","6","2","5","4","5","3","3","3","4","2","2","NICOs behaviour influencing trust to bet coins",""
"26","2022-03-04 12:25:06","5","en","CharmingCobra","2022-03-04 12:10:26","2022-03-04 12:25:06","2","2","3","3","3","4","4","2","3","4","3","2","3","3","2","3","3","3","2","4","4","Moderately","Moderately","Moderately","Not at all","Moderately","Moderately","Moderately","Not at all","Slightly","Moderately","Slightly","Somewhat","Somewhat","Somewhat","Quite a bit","Not at all","Not at all","Slightly","Quite a bit","Slightly","Moderately","Slightly","Moderately","Quite a bit","Slightly","Moderately","Slightly","Moderately","Quite a bit","Quite a bit","Somewhat","Moderately","3","3","2","Yes","I think that he tried to gain trust so that I go higher with the coins that he could then keep. And also he punished kind of with only giving one coin after every round where I kept his coins.","Yes","I tried to return his coins at the right time in order to bring the number of coins up that he gives me in the following round to keep them then.","1","Maximising my earnings","","No","2","3","2","6","7","8","6","7","4","3","4","2","5","4","4","4","I guess that the experiment was about psychological aspects in the context of the interaction of humans with robots or artificial intelligence in general.","Really cool set up!"
"27","2022-03-04 14:38:39","5","en","WondrousWalrus","2022-03-04 14:26:43","2022-03-04 14:38:39","3","2","4","2","1","3","2","1","2","3","3","4","4","4","4","4","3","3","3","4","3","Not at all","Somewhat","Not at all","Not at all","Very much","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Moderately","Not at all","Slightly","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Moderately","Not at all","Not at all","Very much","Not at all","Very much","2","3","3","No","","Yes","I tried to give more coins so that if Nico returns it I get the big amount doubled.","1","Maximising my earnings","","Yes","4","2","3","8","8","7","2","7","4","3","4","1","3","2","3","3","how human beings might interact with AI or/and how machines can ""learn"" from the human behavior.
",""
"28","2022-03-04 15:57:20","5","en","ConfidentCrocodile","2022-03-04 15:38:00","2022-03-04 15:57:20","3","4","5","1","2","5","4","3","3","5","5","5","5","5","5","5","3","4","5","3","5","Not at all","Moderately","Not at all","Not at all","Very much","Not at all","An extreme amount","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Moderately","Not at all","Not at all","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Quite a bit","Not at all","Slightly","Very much","Not at all","Very much","1","1","1","No","Have fun?","Yes","See reaction from Nico","1","Other (please specify your motivation below)","Trying to understand want Nico wanted to do","No","2","1","5","8","9","8","2","9","3","2","4","4","3","3","4","1","Not familiarized with coins games but it was fun and kept my interest :) ","I wasn't expect to see mechanical parts fixed with tesa tape.... Fortunately the shining dress kept me focus with Nico and not with tesa tape."
"29","2022-03-04 16:44:58","5","en","MirthfulMeerkat","2022-03-04 16:37:33","2022-03-04 16:44:58","4","4","3","3","3","2","3","3","4","4","4","5","4","4","5","5","4","4","3","3","3","Not at all","Slightly","Slightly","Not at all","An extreme amount","Not at all","Very much","Not at all","Not at all","Not at all","Not at all","Not at all","An extreme amount","Moderately","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Not at all","Very much","Not at all","Not at all","An extreme amount","Not at all","An extreme amount","2","1","1","No","","No","","4","Other (please specify your motivation below)","Understand how the technology works, robot, code, movements.","No","3","3","3","6","9","6","3","1","5","6","3","3","3","3","3","3","It was interesting to take a look about how the robot works.",""
"30","2022-03-04 17:36:48","5","en","WondrousWolf","2022-03-04 17:22:52","2022-03-04 17:36:48","2","2","1","1","1","2","2","2","1","3","3","4","5","5","5","5","3","3","4","2","2","Not at all","Moderately","Not at all","Slightly","Moderately","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Very much","Somewhat","Slightly","Slightly","Not at all","Not at all","Quite a bit","Not at all","Not at all","Not at all","Not at all","Not at all","Quite a bit","Not at all","Moderately","Not at all","Slightly","Moderately","Not at all","Somewhat","3","2","2","Yes","Give the coins back as long as the player returns the coins. Try out to anger the player at least once by keeping the coins and see if that changes the players strategy, to get the opportunity for a more dynamic game.","Yes","Keep returning the coins as long as NICO returns them too. Do this until NICO takes my money twice and then reconsider the strategy. ","4","Maximising my earnings","","Yes","2","2","1","8","7","9","3","8","3","2","4","2","4","4","5","5","Evaluating how NICOs responses change the players game strategy. I assume NICO had multiple sets of voicelines prepared . For example in one scenario NICO could be an evil game master making fun of the player and regularly keeping the coins and in the next one NICO feels bad about keeping coins and returns them more regularly. NICO then tried out multiple strategies known from game theory and it was evaluated how NICOs actions biased the player.","It was a fun experience, thank you!"

